Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Company Name,Industry,Daily_Return,MA20,MA50,MA200,EMA20,EMA50,RSI14,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Rolling_Volatility_20,Log_Return,Cumulative_Return,MA20_MA50_Ratio,EMA20_EMA50_Ratio,BB_Position,RSI_Momentum,Return_5D,Return_10D,Return_20D,Volume_MA20,Volume_Ratio,Volatility_50,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,Recommendation
2021-04-30,ICICIBANK,EQ,621.45,610.1,616.35,598.1,599.7,600.5,607.02,23653258,1435800845135000.0,247055.0,7292392.0,0.3083,ICICI Bank Ltd.,FINANCIAL SERVICES,-0.033711481213291594,578.8325,598.057,484.10474999999997,587.0539292032581,584.0528606481399,56.1754021795537,591.1193609162661,586.6331085573272,4.486252358938941,-2.0041138118919806,6.490366170830922,578.8325,620.447278182426,537.217721817574,83.22955636485199,0.02695304570610105,-0.03429281567148238,7.033444816053535,0.9678550706705213,1.0051383509221885,0.7603342003292264,-6.505547444071091,0.05360119308711275,0.04398470097357432,0.015301377969397123,28122134.6,0.8410904199285071,0.024567477851876355,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold
2021-04-30,DRREDDY,EQ,5102.3,5140.0,5211.0,5125.15,5169.0,5163.1,5170.81,1306950,675798491585000.0,80394.0,398563.0,0.305,Dr. Reddy's Laboratories Ltd.,PHARMA,0.011916194657311419,4887.9875,4633.678000000001,4767.0045,4914.955525193025,4779.599033406646,69.36241473675611,5014.160714274378,4861.796694494803,152.36401977957485,134.6655648353614,17.698454944213438,4887.9875,5334.0551970986335,4441.919802901367,892.1353941972666,0.01975361437101659,0.011845755832756441,2.4232388529752775,1.0548828597930195,1.0283196332663713,0.8083752777766914,1.810248834189565,0.01902619061716715,0.0655343562650268,0.14273383205701395,1565310.4,0.8349462189735659,0.018749913991100157,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Buy
2021-04-30,ASIANPAINT,EQ,2613.45,2595.0,2605.8,2524.05,2529.0,2536.4,2558.66,1384907,354351186245000.0,91934.0,750496.0,0.5418999999999999,Asian Paints Ltd.,CONSUMER GOODS,-0.029482102202069926,2579.8575,2479.521,2261.65725,2557.9850072504387,2518.8277903838652,38.72940712242281,2570.1019190186566,2547.653277564244,22.44864145441261,28.885960405008046,-6.4373189505954365,2579.8575,2671.703281927179,2488.011718072821,183.6915638543578,0.018375107613571005,-0.029925434711147312,5.645879732739456,1.0404660819569587,1.0155458094499608,0.2634213619387779,-9.59415158068662,0.007327389344506496,-0.019824554623797064,-0.016155621496867778,1507961.0,0.9183970938240446,0.019856735932146773,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Hold
2021-04-30,ULTRACEMCO,EQ,6382.45,6380.0,6424.0,6233.55,6253.1,6278.95,6340.57,475175,301287841790000.0,38753.0,192320.0,0.4047,UltraTech Cement Ltd.,CEMENT & CEMENT PRODUCTS,-0.016216343253766197,6529.5225,6540.5,5125.7725,6446.8627137001,6393.165347593941,31.42274459292652,6380.02826881799,6467.519664565846,-87.49139574785659,-55.44530179651679,-32.0460939513398,6529.5225,7072.670747161361,5986.374252838639,1086.2964943227216,0.023303924611877573,-0.016349267133113337,23.13124519600313,0.9983216114975919,1.0083991830629515,0.2693332333211424,-8.99836144461787,0.03478139059641716,-0.03981312984570218,-0.0746654680499883,656296.55,0.724024832981371,0.02109320445541623,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Sell
2021-04-30,INDUSINDBK,EQ,939.45,928.0,948.5,915.1,934.95,934.95,936.92,7301455,684089998525000.0,117673.0,962818.0,0.1319,IndusInd Bank Ltd.,FINANCIAL SERVICES,-0.004790036723614888,898.2775000000001,978.0880000000001,784.7175,907.4598215413628,936.7623049244501,50.008099789405485,898.4015832371877,916.8419293046134,-18.440346067425708,-30.553140533884456,12.112794466458748,898.2775000000001,994.5651473194545,801.9898526805458,192.57529463890864,0.03288952174692239,-0.00480154571656227,31.295336787564572,0.9184015139742028,0.9687194038134886,0.6904320077441047,0.9769689126583287,0.0999411764705882,0.08924098561192984,-0.027157796160449443,7427789.95,0.9829915828462543,0.027348464022326012,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold
2021-04-30,COALINDIA,EQ,128.05,127.4,134.6,127.0,133.0,133.05,132.61,27396950,363310678595000.0,103147.0,6859319.0,0.2504,Coal India Ltd.,METALS,0.039047247169074595,128.40500000000003,136.922,131.0765,129.60821576938682,133.33710657819924,52.953586497890306,128.55543976676114,130.63878455035368,-2.083344783592537,-3.0655232736919933,0.9821784900994563,128.40500000000003,133.59911610446252,123.21088389553755,10.388232208924975,0.017323902028739194,0.038304184778163955,-0.6115895489709506,0.937796701771812,0.9720341103500284,0.9471405631469477,11.330549848675616,0.054696789536266444,0.037426900584795364,0.0007521624670929761,9183554.2,2.9832621884019592,0.022153374112351826,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold
2021-04-30,INFY,EQ,1356.35,1346.3,1373.9,1345.9,1348.6,1354.35,1361.16,8354677,1137202778465000.0,131718.0,5408113.0,0.6473000000000001,Infosys Ltd.,IT,-0.0014745456556198855,1379.0125,1346.86,1160.83725,1363.3698934554507,1345.9140471203336,21.61354581673305,1359.8845564804328,1362.380314273744,-2.4957577933112134,2.9787203851478137,-5.474478178459027,1379.0125,1449.3403029542453,1308.6846970457548,140.65560590849054,0.011315464287516511,-0.001475633867942527,-0.9133227094693185,1.0238721916160551,1.0129695104768874,0.3246603834898314,-5.053120849933535,0.015407107512370732,-0.00470328862759517,-0.02234173103298931,9129813.15,0.9150983555452062,0.01404723897240785,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Buy
2021-04-30,TITAN,EQ,1506.8,1500.0,1516.55,1471.0,1489.85,1491.65,1493.26,3691399,551220057930000.0,111986.0,699586.0,0.1895,Titan Company Ltd.,CONSUMER GOODS,-0.01005441996283507,1522.5049999999999,1488.2040000000002,1333.39525,1506.8487474039798,1497.3010401204176,36.78885387294743,1504.3493308730904,1506.1411685068465,-1.7918376337561313,3.363691695519754,-5.155529329275885,1522.5049999999999,1588.4767395631843,1456.5332604368155,131.94347912636886,0.018553620061190098,-0.010105307023817903,8.580282594733447,1.023048587424842,1.0063766116684152,0.26614986807761515,-12.148555151797844,0.020664408635259424,-0.030483247213285103,-0.039009148305630736,1818178.75,2.0302728760854785,0.016920811969279533,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Hold
2021-04-30,IOC,EQ,88.9,88.6,93.1,88.0,90.8,90.85,91.47,29815698,272710815130000.03,89345.0,6554327.0,0.2198,Indian Oil Corporation Ltd.,ENERGY,0.021934758155230494,89.915,94.839,88.98100000000001,90.41320728310004,92.84927014364946,43.22580645161288,89.51350060641488,91.13730985557096,-1.623809249156082,-2.0150220993892685,0.3912128502331864,89.915,93.70336167785197,86.12663832214804,7.576723355703933,0.017445115398353875,0.0216976523223212,-0.6645744877238287,0.9480804310462996,0.9737632524544293,0.6234042680595033,6.993922393641824,0.03180011357183421,0.008324084350721517,-0.0076460950300382136,12994941.55,2.2944080114004053,0.018887418029825968,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Hold
2021-04-30,CIPLA,EQ,906.5,900.75,921.0,900.75,910.0,910.35,911.47,6459737,588782439460000.0,121466.0,2004555.0,0.3103,Cipla Ltd.,PHARMA,0.004247104247104172,890.7725,836.2079999999999,785.0767500000001,891.2883958135722,855.1876210266312,66.88905361996544,907.2913218405969,880.8255148763019,26.465806964294984,28.8638063532834,-2.397999388988417,890.7725,982.4996840267537,799.0453159732464,183.45436805350732,0.017906584008656024,0.004238110755068035,-0.37533879987649155,1.0652523056464422,1.0422138650038022,0.6067159109249985,0.44778139356922964,-0.02698802907225306,-0.004211332312404337,0.12084461955183445,8819886.95,0.7324058728439825,0.016952683016436067,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Hold
2021-04-30,SBIN,EQ,359.4,353.45,362.5,350.45,352.3,353.5,357.11,53832840,1922407931330000.0,296959.0,13261927.0,0.2464,State Bank of India,FINANCIAL SERVICES,-0.016416249304396113,348.3025,371.034,268.984,351.21872628801873,352.2189765440236,48.928571428571416,349.62768080224214,352.9471478816957,-3.3194670794535455,-6.279823129568737,2.960356050115191,348.3025,372.7657156738561,323.8392843261439,48.926431347712196,0.02612413645764164,-0.016552489012831115,0.45085163143854223,0.9387347251195308,0.9971601466059004,0.6062309237937712,-1.5185616592770614,0.050676177738148365,0.03151444412022175,-0.02023281596452331,48385883.5,1.1125732570327045,0.022806480794544958,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold
2021-04-30,TECHM,EQ,976.9,973.8,976.9,955.4,958.85,960.4,968.21,3129105,302964310585000.0,70097.0,2104528.0,0.6726000000000001,Tech Mahindra Ltd.,IT,-0.016890162759750194,992.4925000000001,987.291,874.69125,984.6893546464992,984.8563030197577,33.29274232830002,978.7331367600254,986.5976762914937,-7.864539531468267,-3.4527472984649483,-4.411792233003319,992.4925000000001,1045.3422102017275,939.6427897982726,105.69942040345495,0.016734087240149114,-0.017034428311798668,0.7327920613441699,1.0052684568176962,0.99983048453592,0.19637960286345058,-10.788037615989666,0.01073458219322232,-0.032975884810955036,-0.05556101878257447,4608772.45,0.6789454315541223,0.01882762327649908,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Hold
2021-04-30,JSWSTEEL,EQ,726.5,719.6,740.0,711.45,713.7,717.85,723.92,36449711,2638674981045000.0,376696.0,3416355.0,0.0937,JSW Steel Ltd.,METALS,-0.011906400550585006,612.6899999999999,496.94599999999997,362.459,615.086524375975,529.6818830199051,75.802039293708,652.0866760617831,592.0296387728488,60.05703728893434,54.339787365546904,5.717249923387435,612.6899999999999,744.2496146640527,481.13038533594715,263.1192293281056,0.03613461670991036,-0.01197784943663468,0.8399333589645068,1.2329106180550804,1.1612376109017506,0.899666722453292,-7.817944326275594,0.12976078061063911,0.14107455094579557,0.5356722644133063,27341797.25,1.3331132063749027,0.03036616737835964,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold
2021-04-30,BRITANNIA,EQ,3468.9,3460.0,3468.35,3437.0,3444.8,3449.0,3450.52,436187,150507126350000.0,34606.0,208365.0,0.4777,Britannia Industries Ltd.,CONSUMER GOODS,-0.005736688863904993,3669.875,3535.9559999999997,3636.9934999999996,3602.5603265609225,3581.8852788282475,16.33867276887878,3582.6244981391606,3601.105065057163,-18.480566918002296,23.025521826073124,-41.50608874407542,3669.875,3907.9518440740458,3431.7981559259542,476.15368814809153,0.01394369321014621,-0.005753206866184897,3.556744616197645,1.0378734916384706,1.0057721133211275,0.03612666351687633,-1.8916143885433883,-0.05514615237103804,-0.06599507135700156,-0.046183628318584025,620592.6,0.7028556254135161,0.013434082660201126,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Buy
2021-04-30,KOTAKBANK,EQ,1805.0,1780.0,1802.0,1739.45,1743.75,1748.8,1775.65,2621783,465536404165000.0,105233.0,1075787.0,0.4103,Kotak Mahindra Bank Ltd.,FINANCIAL SERVICES,-0.031135734072022192,1762.9575,1836.787,1659.9665,1773.184002000002,1809.0038103806598,45.5031980159248,1764.9985258017364,1782.1092204832312,-17.110694681494806,-25.19463231192611,8.083937630431304,1762.9575,1826.7105042634525,1699.2044957365474,127.50600852690513,0.02011604409546721,-0.03163075334470721,6.6250272509264825,0.9598050835507873,0.9801991526081305,0.3889660168680393,-6.433631543074007,0.008418867489332182,-0.013788241928662126,-0.018217543859649132,3311280.2,0.7917732241445469,0.02008032516501376,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold
2021-04-30,AXISBANK,EQ,719.4,705.0,729.85,705.0,711.65,714.9,719.36,23011654,1655364697405000.0,232879.0,6786072.0,0.2949,Axis Bank Ltd.,FINANCIAL SERVICES,-0.006255212677231059,680.9350000000001,715.003,584.17175,691.0230998233288,694.9619271736414,59.34343434343432,692.1140022971329,692.8302731645952,-0.7162708674622991,-8.809551788578448,8.093280921116149,680.9350000000001,728.828237628645,633.0417623713552,95.7864752572898,0.023773668380229995,-0.006274858488717464,25.775280898876538,0.9523526474714092,0.9943323120356659,0.8545907698218076,0.7074487598468693,0.06486929321516333,0.06884951782910953,0.028115337599769807,19323503.9,1.1908634230668695,0.024425838010681683,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Hold
2021-04-30,TCS,EQ,3115.25,3099.0,3132.05,3020.0,3040.0,3035.65,3063.19,3072305,941105660510000.0,157829.0,1942473.0,0.6323,Tata Consultancy Services Ltd.,IT,-0.025551721370676517,3178.23,3101.71,2772.1189999999997,3137.66435015108,3117.838530768357,25.869453486379953,3126.923671018664,3137.6628606529366,-10.739189634272407,7.543001079317646,-18.282190713590055,3178.23,3335.337276122244,3021.122723877756,314.214552244488,0.017259480055680867,-0.025883836220540232,2.0726757426995293,1.024670262532603,1.0063588345538332,0.046233619730446186,-9.936382346726091,-0.023749799003055072,-0.05694403454542618,-0.038910259454496554,3242931.35,0.9473851489332329,0.016674782064770452,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Buy
2021-04-30,M&M,EQ,774.6,768.4,778.4,750.45,753.05,752.55,762.26,4466148,340437401075000.0,118997.0,2154503.0,0.4824000000000001,Mahindra & Mahindra Ltd.,AUTOMOBILE,-0.028466305189775443,789.1175000000001,824.8639999999999,712.217,791.3553498756946,804.4020200683735,41.1323896752706,783.0420805787621,796.4902418143804,-13.448161235618272,-11.421121585216524,-2.0270396504017487,789.1175000000001,826.1467810881979,752.0882189118022,74.05856217639575,0.02806358170106595,-0.028879327482280222,0.6599757361861784,0.9566637651782599,0.9837809082185424,0.006235350439262893,-3.920049905212764,-0.03258773621288091,-0.06527139485778177,-0.05339622641509445,4638590.9,0.9628242921789028,0.023756779594978805,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Sell
2021-04-30,ZEEL,EQ,186.55,185.3,190.95,183.65,185.0,185.6,187.53,11435285,214443986430000.0,62607.0,3323909.0,0.2907,Zee Entertainment Enterprises Ltd.,MEDIA & ENTERTAINMENT,-0.005092468507102765,193.9525,204.38,199.8005,193.51322520155753,201.83881185516879,38.27956989247313,190.20558582398695,195.75136459261043,-5.545778768623478,-5.43351703922692,-0.11226172939655843,193.9525,209.83653617653462,178.06846382346535,31.76807235306927,0.03450263033666574,-0.005105479315066765,-0.8427051993728552,0.9489798414717683,0.9587513096361995,0.23707879070626028,-1.8767911594103168,-0.012765957446808529,-0.019027484143763207,-0.07638716098531972,11009022.55,1.0387193729565027,0.030610731335105366,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Sell
