Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Company Name,Industry,Daily_Return,MA20,MA50,MA200,EMA20,EMA50,RSI14,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,Rolling_Volatility_20,Log_Return,Cumulative_Return,MA20_MA50_Ratio,EMA20_EMA50_Ratio,BB_Position,RSI_Momentum,Return_5D,Return_10D,Return_20D,Volume_MA20,Volume_Ratio,Volatility_50,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,IND_AUTOMOBILE,IND_CEMENT & CEMENT PRODUCTS,IND_CONSTRUCTION,IND_CONSUMER GOODS,IND_ENERGY,IND_FERTILISERS & PESTICIDES,IND_FINANCIAL SERVICES,IND_IT,IND_MEDIA & ENTERTAINMENT,IND_METALS,IND_PHARMA,IND_SERVICES,IND_TELECOM,Recommendation,Future_Return_20D,Return_Zscore,Volume_Zscore
2021-03-16,ITC,EQ,205.45,206.4,208.9,204.95,208.35,207.85,207.32,48763187,1010944354660000.0,175982.0,30295783.0,0.6213000000000001,ITC Ltd.,CONSUMER GOODS,0.01168167437332679,209.7,213.14100000000002,195.6135,209.76635942519385,210.1462726127955,48.32904884318765,208.14915187480813,210.51377660447284,-2.364624729664712,-2.0602971261421428,-0.30432760352256905,209.7,218.55128596036332,200.84871403963666,17.702571920726655,0.012926793987909007,0.011613970369227634,-0.7066337332392354,0.9838557574563316,0.9981921488167356,0.39549541115921333,2.6533731675120293,-0.0007211538461538991,0.004591590140164303,-0.0491765782250686,27635609.15,1.7645055962155263,0.018966551650316684,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sell,0.0004811161895597049,0.4609024625369583,4.3262115372848005
2021-03-17,ITC,EQ,207.85,212.2,213.9,208.55,210.95,210.6,211.24,78578698,1659932390390000.0,310723.0,32943174.0,0.4192,ITC Ltd.,CONSUMER GOODS,0.013230695212893995,209.31749999999997,213.08499999999995,195.68300000000002,209.84575376565158,210.16406584366626,54.00457665903889,208.52620543252996,210.52016352266003,-1.9939580901300644,-2.0470293189397273,0.05307122880966286,209.31749999999997,217.2238116022664,201.41118839773353,15.812623204532883,0.013394293703528752,0.01314393400122876,-0.7027522935779793,0.9823192622662319,0.9984854114963142,0.5811060874221289,5.67552781585124,0.013474494706448459,0.0033349213911386677,-0.035051546391752564,30107099.5,2.6099723754525073,0.01906208955919259,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Hold,-0.023741690408357052,0.5237520663553195,7.427633501969941
2021-03-18,ITC,EQ,210.6,213.0,219.1,211.9,219.0,217.65,215.44,91993104,1981907922805000.0,364689.0,44278789.0,0.4813000000000001,ITC Ltd.,CONSUMER GOODS,0.033475783475783505,209.3125,213.209,195.7705,210.58901531178,210.45763188901267,64.86013986013984,209.92986613521765,211.04829955801853,-1.1184334228008765,-1.8613101397119571,0.7428767169110806,209.3125,217.19645272186193,201.42854727813807,15.767905443723862,0.015528367625333075,0.032927668298431446,-0.6928016937191224,0.981724505063107,1.0006242749269203,1.0287639521784804,10.85556320110095,0.053995157384987946,0.03667539890450122,-0.0004592422502870397,33714228.9,2.728613615125571,0.01959441355357414,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sell,-0.06478290833907652,1.3451714714976448,8.823005642719236
2021-03-19,ITC,EQ,217.65,219.0,226.15,215.55,222.8,222.95,221.92,134184994,2977769853830000.0,523004.0,65288056.0,0.4866,ITC Ltd.,CONSUMER GOODS,0.024351022283482626,209.5175,213.56,195.88525,211.76625194875334,210.94752867767886,83.39160839160839,211.93296365287648,211.92990699816528,0.003056654711201645,-1.4884367808273253,1.491493435538527,209.5175,218.57197112550784,200.46302887449218,18.108942251015662,0.01642645526911831,0.024059263075179086,-0.6853211009174287,0.9810708934257352,1.003881170242698,1.2417606072075578,18.531468531468548,0.08650097465886941,0.0631855030996662,0.018734292894676763,39219950.45,3.421345321969931,0.019404597454253682,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Strong Sell,-0.07647454586230085,0.9749455770329203,13.211823744061833
2021-03-22,ITC,EQ,222.95,223.3,226.4,221.5,226.0,226.0,224.4,46050245,1033378893770000.0,207251.0,18744523.0,0.407,ITC Ltd.,CONSUMER GOODS,0.013680197353666879,210.02000000000004,214.02399999999997,196.02700000000002,213.121847001253,211.53782167071108,83.39160839160839,214.09712309089548,212.97213610941228,1.1249869814832039,-0.9657520283652197,2.0907390098484235,210.02000000000004,221.3955693897753,198.6444306102248,22.7511387795505,0.01629511389313866,0.013587468198800355,-0.6810162314749444,0.9812918177400668,1.007488142394733,1.2023824237916094,0.0,0.10002433682161116,0.08367298010069524,0.04653855059041456,40116202.55,1.1479213403263666,0.019360894192001626,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Strong Sell,-0.09137168141592922,0.5419900595065118,4.044010172105554
2021-03-23,ITC,EQ,226.0,225.0,228.1,221.3,222.05,222.2,224.28,41564683,932218912630000.0,237234.0,16416079.0,0.395,ITC Ltd.,CONSUMER GOODS,-0.016814159292035447,210.7775,214.438,196.1455,213.98643300113366,211.95594631107537,70.91836734693874,215.34371953845005,213.65568158278913,1.688037955660917,-0.4349940315599924,2.1230319872209096,210.7775,223.28200339907048,198.27299660092953,25.009006798140945,0.01353785978028091,-0.016957122066756307,-0.6863796753704985,0.9829297978902993,1.0095797580836834,0.9567354510395464,-12.47324104466965,0.0690401732018282,0.06826923076923075,0.07317073170731692,39617122.3,1.0491595700781124,0.019512283502159184,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sell,-0.07605760576057596,-0.6952807278985715,3.5774201307422846
2021-03-25,ITC,EQ,215.95,215.15,215.95,209.05,213.9,211.6,211.67,40681282,861115129960000.0,231111.0,21568507.0,0.5302,ITC Ltd.,CONSUMER GOODS,-0.020143551748089794,211.2875,214.81,196.31674999999998,213.9283499170278,212.09247485309186,52.392947103274565,214.84668677013286,213.66076953256953,1.1859172375633307,0.21660524498410447,0.9693119925792262,211.2875,223.90369155957458,198.6713084404254,25.232383119149176,0.01602278792480759,-0.020349199422565765,-0.701340860973886,0.9836017876262744,1.0086560122663832,0.5123848785318593,-6.034019188860256,-0.027796921663220786,0.024697336561743333,0.0131673449844385,41039820.05,0.99126365443213,0.020027213902813413,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Hold,-0.02882797731568998,-0.8303667070370578,3.4855283880508776
2021-03-31,ITC,EQ,214.55,214.05,219.3,212.7,217.8,218.5,217.38,36485322,793132989355000.0,162814.0,18894707.0,0.5179,ITC Ltd.,CONSUMER GOODS,0.01841062689349804,212.49,214.824,196.706,214.1812171559112,212.39317663637217,61.60520607375269,214.93538465682605,213.90489376347097,1.0304908933550792,0.5372522873381177,0.49323860601696146,212.49,224.7228978360753,200.2571021639247,24.46579567215059,0.01540595229368925,0.01824320309811115,-0.6916019760056432,0.9891352921461289,1.0084185403121506,0.7456490718935077,3.8720301587585837,-0.016651665166516616,0.05123887418811646,0.056065732237795984,41277231.2,0.8839091416577378,0.019844160744289227,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Hold,,0.7339213846861832,3.04906286824341
2017-01-11,JSWSTEEL,EQ,178.45,179.3,195.4,179.0,187.1,187.55,189.65,19588062,371492413495000.0,104524.0,4092090.0,0.2089,JSW Steel Ltd.,METALS,0.050994676379938486,1171.0225,1464.167,1521.3845,965.9444468614203,1329.7238301430498,8.350699163420003,703.4458321685066,1087.161431630241,-383.7155994617343,-236.12694375325466,-147.58865570847965,1171.0225,2508.687747824297,-166.64274782429675,2675.3304956485936,0.20452188831810172,0.04973702659172711,-0.5192874535435076,0.7997875242373309,0.7264248597827305,0.1323921468395732,0.598830972189262,0.15026065624041696,-0.8816831214711541,-0.8849492378002024,2371987.85,8.258078556346737,0.12965514582833315,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.032524660090642366,1.5185714248568296,4.2880737925401275
2017-03-30,JSWSTEEL,EQ,183.35,183.5,187.3,182.65,185.95,185.4,184.24,20910457,385255775385000.0,35016.0,17914878.0,0.8567,JSW Steel Ltd.,METALS,0.011180801745295899,184.57250000000002,187.93400000000003,1221.3352499999999,189.31260860674558,323.68439932115007,60.62111801242238,185.13797342497216,200.95684715643242,-15.818873731460258,-22.630294537840065,6.811420806379807,184.57250000000002,194.95707738278443,174.1879226172156,20.76915476556883,0.02094101263074393,0.011118758614419777,-0.5247981545559388,0.9821134015132972,0.5848678805768307,0.5398427383945262,3.8952296875493033,-0.007760235483007749,-0.03663289166017136,-0.023182297154899945,5019733.05,4.1656511993202505,0.019001608553056815,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.056094929881337574,0.31060405015194503,4.623460641231246
2017-05-17,JSWSTEEL,EQ,201.65,203.65,209.45,203.3,206.95,206.7,207.45,15630852,324256840185000.0,82815.0,4592480.0,0.2938,JSW Steel Ltd.,METALS,0.025043392015869026,195.25,191.21200000000002,1021.5395,196.53663288424073,232.79361782837458,61.350574712643656,198.08423774481452,196.8507911993624,1.233446545452125,-0.4381051131165374,1.6715516585686625,195.25,205.0813676324149,185.4186323675851,19.66273526482979,0.01522841318958053,0.024734945368345373,-0.4702037677816212,1.0211179214693638,0.8442526677390956,1.0823197965992197,0.8513089270342462,0.046582278481012596,0.06904577191621408,0.10357714895888925,6060771.35,2.579020243025667,0.019668233228859088,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.04088050314465408,0.731200059192049,3.2844431137270806
2017-05-18,JSWSTEEL,EQ,206.7,206.0,209.0,188.15,191.9,191.4,199.42,21476119,428274155255000.0,107528.0,4226006.0,0.1968,JSW Steel Ltd.,METALS,-0.07402031930333808,195.35000000000002,191.36,1014.1997499999999,196.04742975240828,231.1703386978501,43.044354838709666,197.05589347638153,196.44702888829852,0.6088645880830086,-0.2287111728766282,0.8375757609596368,195.35000000000002,204.9692241752761,185.73077582472393,19.238448350552176,0.023234568101722447,-0.07690298766886859,-0.509419454056131,1.0208507525083612,0.8480648116740054,0.29468198640423904,-18.30621987393399,-0.01593830334190227,-0.013656274156145343,0.010559662090813049,6791822.35,3.1620554680733073,0.02245350929572147,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Buy,0.028474399164054365,-2.274428817397179,4.766924277742511
2018-08-29,JSWSTEEL,EQ,366.2,371.4,408.7,370.0,397.8,399.0,394.32,44445933,1752612217065000.2,351767.0,4650329.0,0.1046,JSW Steel Ltd.,METALS,0.08956854178044793,343.71750000000003,327.73699999999997,303.72024999999996,345.9184045455278,333.67107860456343,80.12358393408856,354.05497642207354,341.9965673085415,12.058409113532036,7.399567996597663,4.658841116934373,343.71750000000003,375.7869685929036,311.6480314070965,64.1389371858071,0.025163317538367046,0.0857817846494532,0.022683583237219418,1.0487601338878432,1.03670478721795,1.3619179304429305,8.568683418244788,0.1670078970459199,0.16632563577901194,0.21701997864877232,6515478.4,6.821591642449463,0.022067799265769877,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sell,-0.04348370927318301,2.688916470338266,10.592546374378632
2018-08-30,JSWSTEEL,EQ,399.0,398.0,408.8,393.15,400.4,397.9,401.34,27089981,1087225003195000.0,195694.0,3734997.0,0.1379,JSW Steel Ltd.,METALS,-0.002756892230576513,347.09250000000003,329.145,304.35575,350.86903268404893,336.18985983575703,78.73892652423135,360.8003646648314,346.13756232272357,14.662802342107852,8.8522148656997,5.810587476408152,347.09250000000003,386.6045671113269,307.58043288867316,79.02413422265374,0.025325546579644708,-0.002760699456980575,0.019864154812254675,1.054527639794012,1.0436633420635093,1.1429364965498734,-1.384657409857212,0.1716725559481742,0.16652008208736424,0.20429782082324466,7626788.0,3.5519514899325904,0.02208555345982607,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sell,-0.04284996230208582,-0.11227063250517091,6.1907163256304845
2018-09-27,JSWSTEEL,EQ,408.1,409.85,412.5,395.8,402.6,400.3,402.2,25412558,1022087778320000.0,84380.0,16857972.0,0.6634000000000001,JSW Steel Ltd.,METALS,-0.019112962509188924,402.28249999999997,358.90799999999996,317.275,395.3731774919818,370.6862032410025,51.1754068716094,402.4661674912711,389.45464777394096,13.011519717330145,15.634554998837775,-2.6230352815076294,402.28249999999997,415.01956877940694,389.545431220593,25.474137558813936,0.024845365372573536,-0.019297976413232068,0.026015635012178295,1.1208513045125772,1.0665980390830165,0.42217597179010197,-9.26016481623087,-0.04016304999400555,0.012904858299595201,0.0931185144729656,10763601.2,2.360971716417736,0.021615524903052345,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.15063702223332498,-0.608519727983878,5.765286999376225
2018-11-27,JSWSTEEL,EQ,317.6,313.15,316.8,299.5,312.4,311.2,307.61,16785515,516341648815000.0,136155.0,3167953.0,0.1887,JSW Steel Ltd.,METALS,-0.02015113350125952,338.295,364.04799999999994,332.77799999999996,337.20462365887016,350.2615322207698,17.06749418153602,329.9744122832408,341.480266680593,-11.50585439735221,-9.298673969621008,-2.207180427731201,338.295,362.72905518275087,313.86094481724916,48.86811036550171,0.015296364767771247,-0.020356937068744196,-0.20235806740996753,0.9292593284402059,0.9627224020887629,-0.054451559459676994,-3.0513513193127864,-0.07559780187137977,-0.09679291829923098,-0.07778930211883239,4182623.85,4.01315432655987,0.019882060708399825,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.047879177377891935,-0.640018211848975,3.577289642086786
2019-03-28,JSWSTEEL,EQ,287.5,286.0,290.0,284.0,286.85,288.25,288.05,21745652,626386138680000.0,50048.0,15095703.0,0.6942,JSW Steel Ltd.,METALS,0.002608695652173809,286.895,280.20599999999996,323.3905,285.1828588454979,286.3934437398091,48.73140857392827,285.8516298050006,284.71178797191527,1.1398418330853133,1.6340596452676799,-0.4942178121823666,286.895,295.47047912073873,278.31952087926123,17.150958241477497,0.016116694679230756,0.002605298911763173,-0.26118159682173225,1.0238717229466894,0.9957730006717227,0.5790043320566846,0.8938092800182957,0.021076868579525287,0.006986899563318882,0.013181019332161759,8292501.35,2.622327218553905,0.019610059959366172,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.06973113616652227,0.05052324696403921,4.835283446892624
2019-08-29,JSWSTEEL,EQ,205.75,203.8,214.55,201.75,212.0,211.95,207.57,18785875,389934402035000.0,101946.0,5800199.0,0.3088,JSW Steel Ltd.,METALS,0.030133657351154364,220.28000000000003,246.78099999999998,279.64,223.3091270716837,240.83568297374174,49.722735674676514,217.6240524964089,227.49090041239245,-9.866847915983556,-10.076998558708038,0.21015064272448214,220.28000000000003,234.5071201378575,206.05287986214256,28.454240275714938,0.02555259357034043,0.029688558241466993,-0.456747404844288,0.8926132887053706,0.9272260834206658,0.2072492563749976,10.812961238586304,-0.02327188940092173,-0.06937431394072457,-0.07947882736156353,8212828.05,2.28738199383098,0.024064644881678345,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.0849256900212314,0.8856405528652193,4.08462250151817
2019-09-20,JSWSTEEL,EQ,219.55,220.65,240.2,218.25,234.5,238.1,231.62,23899821,553558028495000.0,134472.0,9082407.0,0.38,JSW Steel Ltd.,METALS,0.08449100432703238,218.79000000000002,232.917,271.80674999999997,222.78576621011808,232.59264120055175,67.26072607260728,223.06479274524025,224.0253443425654,-0.9605515973251499,-3.552733239865508,2.592181642540358,218.79000000000002,232.95833385614614,204.6216661438539,28.33666771229224,0.030244768017296,0.08111075648509047,-0.38972190183262556,0.9393474928837312,0.9578366927697521,1.1814492161201946,6.377445315509469,0.052608311229001004,0.10104046242774567,0.08721461187214619,10266121.15,2.3280283420384142,0.027431033943015753,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sell,-0.06467870642587148,2.5348621452103304,5.3816254645636645
2019-10-15,JSWSTEEL,EQ,221.45,221.0,226.9,214.25,219.5,219.65,219.53,14900735,327111981560000.0,94504.0,1865044.0,0.1252,JSW Steel Ltd.,METALS,-0.008128245653646338,224.08499999999998,221.792,265.72575,221.42803852742105,228.13947718796385,28.195829555757015,219.96618670990816,222.38968020859926,-2.4234934986911014,-1.7868833211200132,-0.6366101775710882,224.08499999999998,243.32829274936793,204.84170725063203,38.486585498735906,0.02940478246426987,-0.008161459947418546,-0.4370114058695347,1.010338515365748,0.9705818618361554,0.3847650436501923,-7.6820330396628265,0.05600961538461546,-0.05404823428079231,-0.028956675508399532,8928937.75,1.668813851905284,0.02709536306789217,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Buy,0.11882540405190078,-0.275239440555621,3.0992702721738286
2019-10-24,JSWSTEEL,EQ,222.7,215.2,225.1,215.2,223.7,222.85,222.12,15890442,352953287380000.0,83437.0,2883227.0,0.1814,JSW Steel Ltd.,METALS,0.0006735518634934934,222.4475,221.362,263.40375,221.70590952719505,226.8298955704206,50.24752475247523,221.30939003262645,222.25587791402936,-0.9464878814029021,-1.4744282226413556,0.5279403412384536,222.4475,237.46031820894422,207.43468179105577,30.02563641788845,0.01862723125208335,0.000673325129242891,-0.4288094322696373,1.0049037323479189,0.9774104465800683,0.5134052112800581,7.871078905997841,0.011575124829777517,0.047227443609022535,-0.08555601148953629,8386675.4,1.8947248155091347,0.024671087943916398,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Buy,0.12743998205070683,-0.008189716382026493,3.3502805314817814
2019-11-04,JSWSTEEL,EQ,237.6,238.7,254.85,238.7,249.5,250.2,250.34,17613567,440936770635000.06,131959.0,2369783.0,0.1345,JSW Steel Ltd.,METALS,0.05303030303030298,223.0275,222.669,261.24075,227.6122389679623,228.17319157826327,72.65563435776203,230.49807789993645,226.73465627664146,3.763421623294988,0.8682424445813176,2.8951791787136707,223.0275,242.6512362998041,203.4037637001959,39.247472599608216,0.02676583857327134,0.05167201054432086,-0.3587081891580134,1.0016100130687253,0.997541549003102,1.192337574885554,4.1724372642107,0.14064280829724174,0.12021490933512413,0.1293161814488828,9009003.4,1.9551071542497143,0.02725168364053785,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Sell,0.02817745803357319,1.5803330746154924,3.787300834531084
2019-12-04,JSWSTEEL,EQ,257.25,254.0,264.0,247.75,259.8,259.8,254.69,15220113,387641711380000.0,92445.0,2268868.0,0.1491,JSW Steel Ltd.,METALS,0.009912536443148712,253.0975,237.19799999999998,258.32475,252.25912259465673,242.81422074464174,60.38433111603845,256.55252895845115,249.41033601082714,7.142192947624011,6.963855226549907,0.1783377210741035,253.0975,266.34146486366524,239.85353513633478,26.487929727330453,0.020954702917493694,0.009863729522340199,-0.3341022683583207,1.0670304977276368,1.0388976470202205,0.7530397833653383,4.143508795920972,0.027080450681953083,0.04463208685162856,0.05588295061979265,7885236.6,1.9302037176665061,0.026107031092009157,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Buy,0.0640877598152425,0.2721244215922318,3.180271169002138
2020-01-27,JSWSTEEL,EQ,271.9,265.45,265.9,258.3,260.35,262.8,261.97,17151836,449318337640000.0,91461.0,3307188.0,0.1928,JSW Steel Ltd.,METALS,-0.033468186833394475,271.6825,263.554,255.43175,269.6060905726948,262.73104918289374,47.770700636942685,269.8876810324213,268.55288951605354,1.3347915163677726,3.1905759848468858,-1.8557844684791132,271.6825,284.1937275910604,259.1712724089396,25.02245518212078,0.020826273600116223,-0.03404106502796942,-0.3264129181084169,1.0308418768070302,1.026167601473761,0.14501884665790993,-10.393653685362516,-0.031509121061359946,-0.0567121320890166,-0.030616008852821897,6637125.9,2.584226404383861,0.020386443609974658,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.014649923896499328,-1.04406243261484,3.6701962590956065
2020-03-16,JSWSTEEL,EQ,214.9,202.0,207.15,181.55,183.05,186.0,193.67,15167108,293748947555000.0,95745.0,5876229.0,0.3874,JSW Steel Ltd.,METALS,-0.13448115402512795,248.22750000000002,261.372,250.009,238.84765246007595,252.91094275868738,21.866563825684565,227.28875743647384,244.1342493420993,-16.845491905625465,-10.56678515665758,-6.278706748967885,248.22750000000002,305.74389102803,190.71110897197005,115.03278205605997,0.04527809213416039,-0.1444261299352635,-0.5232602845059571,0.9497096092925027,0.9443942988578798,-0.040954490431033316,-1.0703293781989487,-0.22110552763819102,-0.2108612643190496,-0.36594511675472985,9323884.4,1.626694127610591,0.03544389512899986,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.04677419354838708,-4.108832438284606,3.166827999665538
2020-03-18,JSWSTEEL,EQ,176.45,180.05,181.15,156.45,163.1,164.35,166.57,18951014,315673363615000.0,95464.0,6185313.0,0.3264,JSW Steel Ltd.,METALS,-0.06857466704448845,236.4025,257.598,248.8095,226.37596947412115,246.5570832616718,16.935207404868024,210.98780857877713,233.5820381876709,-22.594229608893755,-14.426098998700368,-8.168130610193387,236.4025,304.2040950367061,168.60090496329389,135.60319007341224,0.04654306266147064,-0.07103925001105058,-0.5787517621427637,0.917718693468117,0.9181483106444264,-0.03134811917767241,-1.2868508762090727,-0.2646532438478747,-0.33313045242442685,-0.4296373416623286,10367756.0,1.8278800156948138,0.036838321409665246,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,-0.028901734104046284,-2.109205755762415,4.126505183172291
2020-04-03,JSWSTEEL,EQ,143.0,143.25,148.15,132.5,143.0,140.7,137.91,18559602,255952029310000.0,150511.0,5511899.0,0.297,JSW Steel Ltd.,METALS,-0.016083916083916128,176.9675,230.40200000000002,242.12675,174.3430783062928,212.06032459804405,20.296236989591648,157.3493524502081,185.2068006591884,-27.857448208980287,-27.314208092465613,-0.5432401165146743,176.9675,249.17478404026963,104.76021595973036,144.41456808053925,0.06145064955104136,-0.016214666139563953,-0.6393694732795063,0.7680814402652755,0.822139071213611,0.24886536391692976,-7.291253702887872,-0.06074766355140204,-0.138395590936926,-0.42711726384364823,10297843.7,1.802280413325753,0.04596577709608151,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.22388059701492535,-0.516617362495133,4.027234967223284
2020-04-07,JSWSTEEL,EQ,140.7,148.05,159.85,145.45,157.7,158.1,153.83,16440328,252903855475000.0,109248.0,3091328.0,0.188,JSW Steel Ltd.,METALS,0.12366737739872069,172.515,228.231,241.56100000000004,172.79611846759823,209.94423343733644,37.69841269841268,157.4648366886376,183.1988894992485,-25.734052810610905,-26.99817703609467,1.2641242254837657,172.515,237.07813189469184,107.95186810530814,129.1262637893837,0.06970329220896422,0.11659778009508297,-0.5947712418300635,0.7558789121547905,0.8230572263808995,0.388365080991485,17.402175708821034,0.043908880818751994,-0.10042674253200568,-0.36030750556342306,10763323.6,1.5274397213143347,0.04975668700421609,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.06672991777356119,3.7234874916288727,3.489743046599703
2020-04-08,JSWSTEEL,EQ,158.1,155.0,170.75,152.15,154.2,154.6,160.77,15245833,245102625810000.0,99848.0,3296202.0,0.2162,JSW Steel Ltd.,METALS,-0.02213788741302969,168.305,225.885,241.033,171.06315480401747,207.7738713417546,39.82300884955752,157.02409258269336,181.0804532400449,-24.056360657351547,-26.409813760346047,2.3534531029945,168.305,225.19391206413675,111.41608793586326,113.7778241282735,0.06962798551791428,-0.022386608062104706,-0.6037421504549514,0.7450915288753127,0.823314085160622,0.37954594750775905,2.1245961511448357,0.0856741573033708,0.07063711911357329,-0.3525963149078728,11183107.2,1.3632913221112646,0.049613545852826624,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.12904269081500663,-0.7002970450197977,3.1867942954116715
2020-04-09,JSWSTEEL,EQ,154.6,159.0,170.0,158.0,165.45,166.3,165.49,15243084,252258452475000.0,103537.0,2376234.0,0.1559,JSW Steel Ltd.,METALS,0.0756791720569212,165.1675,223.955,240.54675,170.60952101315866,206.147445014627,50.9116409537167,158.45115526227897,179.98560485189344,-21.534449589614468,-25.434740926199733,3.9002913365852656,165.1675,214.34995595469988,115.9850440453001,98.36491190939978,0.07252880659824833,0.07295225004556051,-0.573753684480326,0.737503069813132,0.8276091949674816,0.5115132518091728,11.088632104159181,0.13709401709401714,0.13052345343303884,-0.2739576511678673,11550860.45,1.3196492214569175,0.05094215204729541,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.07155742633794326,2.267507962997576,3.1860970918930165
2020-04-15,JSWSTEEL,EQ,167.65,170.0,174.95,165.85,172.2,171.4,171.15,17616485,301509588355000.0,110097.0,6468205.0,0.3672,JSW Steel Ltd.,METALS,0.022368028631076564,160.78500000000003,220.40600000000003,239.593,170.42978931009134,203.3343004537176,47.792998477929984,161.64076796885064,178.50357068920903,-16.86280272035839,-22.723673808733988,5.8608710883756,160.78500000000003,197.20815775855604,124.36184224144401,72.84631551711203,0.07051913406342132,0.022121533251441786,-0.5606817890554894,0.7294946598549948,0.8381753050508274,0.6457177336238297,-4.234973550042035,0.21819474058280042,0.144192256341789,-0.15649606299212593,11799998.15,1.4929226916870322,0.05088588915771578,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.022170361726954413,0.6500285652350822,3.788040899961217
2020-04-30,JSWSTEEL,EQ,164.1,168.6,188.7,167.5,182.0,180.65,174.34,16023589,279361660835000.0,102951.0,4002394.0,0.2498,JSW Steel Ltd.,METALS,0.10085313833028642,160.065,197.672,233.67700000000002,166.52436668569263,189.52068801703587,66.51870640456563,164.37037270420927,170.52513890473944,-6.154766200530162,-10.273905302501385,4.119139101971223,160.065,182.4876412841425,137.64235871585748,44.84528256828503,0.049094419841219705,0.09608545949760403,-0.5369729591182857,0.8097504957707717,0.8786606276499159,0.9590226400882998,11.959435887848315,0.129415442325727,0.058599472604746516,0.19280290524925725,11772956.3,1.3610505799635049,0.05331213261471726,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Hold,0.07362302795460818,3.0312952162905957,3.3840493772069062
